GeneID	GSM3145509	GSM3145510	GSM3145511	GSM3145512	GSM3145513	GSM3145514	GSM3145515	GSM3145516	GSM3145517	GSM3145518	GSM3145519	GSM3145520	GSM3145521	GSM3145522	GSM3145523	GSM3145524
105376495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105376496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91074	0	1	1	3	3	1	6	2	0	15	11	55	6	1	4	53
101929498	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
101929520	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	1
107984175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
107984223	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3
105376497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724533	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105376498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57209	3560	3853	2389	3021	5792	6627	5449	4132	1799	5017	7769	5398	4297	1475	1204	5374
100419868	2	6	2	2	2	3	0	2	0	10	8	7	14	2	3	25
107984224	523	533	312	503	317	372	319	207	66	185	84	185	113	35	24	162
219749	841	855	449	667	1292	1249	1318	957	162	492	413	943	479	167	37	925
105376499	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
7581	4542	4244	2718	3904	5137	5972	6626	4541	813	2219	3832	2344	3077	916	1012	2782
7587	4976	4974	3146	4284	5119	6121	4654	3997	604	1616	1860	1091	1598	483	350	955
105376500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129055	0	1	0	2	1	0	7	2	0	0	0	2	2	0	0	2
158160	196	258	117	154	246	265	288	203	48	116	163	171	120	41	30	145
285961	7	9	1	10	5	4	6	13	2	7	14	15	12	3	3	7
101929540	83	73	36	58	91	99	84	66	11	36	43	28	23	6	6	19
399744	199	289	99	143	227	236	237	177	25	81	74	61	36	20	19	51
107984177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399746	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105378267	1	2	1	2	1	1	1	1	0	3	3	1	0	0	0	0
101929373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441666	881	789	373	557	782	986	835	569	129	386	371	980	323	114	38	989
414194	73	85	45	63	93	98	222	125	4	15	23	68	10	2	2	51
84856	1023	1242	651	909	1105	1305	1385	936	119	291	399	478	341	114	85	510
100129482	2475	2343	1436	1939	2361	2872	2287	1611	210	626	821	543	492	174	112	506
7582	3535	3365	2080	3086	3485	3971	5060	3300	371	1061	2263	1948	1333	509	401	2158
105378268	61	70	53	60	35	58	61	38	13	24	36	28	25	4	11	39
101929397	118	141	49	102	69	69	70	36	1	0	1	1	0	0	0	3
107984178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283028	0	2	2	3	0	2	1	0	1	1	5	1	0	0	2	2
105378269	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
9790	6543	7438	4075	5319	6719	7794	6113	4736	205	631	793	558	524	161	172	453
101929445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104266963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5979	14	49	38	62	35	28	179	118	6	8	11	11	6	3	14	20
55454	1555	1633	1004	1385	2516	2689	2866	2139	84	295	277	296	295	95	72	312
221002	4	7	2	10	5	5	14	10	7	6	11	44	2	0	1	28
107984225	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0
105378271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378270	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984226	0	0	0	1	2	4	0	1	0	0	0	0	0	0	0	0
53828	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
3185	24155	29517	14844	20455	23564	27522	21979	15915	2438	6708	7471	6820	5142	1699	1267	6436
109616985	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
642819	108	93	89	115	82	88	180	97	17	76	47	63	73	23	3	38
105379857	5	3	1	4	4	0	3	6	0	2	3	6	3	1	0	0
8187	3463	3751	1814	2457	1674	2130	1549	1068	217	548	322	890	345	89	15	717
220992	1000	1035	408	644	769	855	655	491	109	288	257	361	153	60	13	333
414201	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
7580	1596	2215	1094	1328	2146	2594	2151	1506	131	324	378	511	263	98	47	515
414197	116	225	50	109	165	218	185	118	25	80	72	94	56	20	10	95
414208	197	224	102	156	298	289	289	203	5	32	28	37	13	8	5	37
105378274	1	11	6	4	12	3	2	6	0	2	0	3	1	1	0	1
102724264	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
105378275	1	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0
10151	28	41	13	26	25	24	18	10	9	29	25	12	32	12	6	14
107984189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414260	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
100506835	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
105378277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6387	1	17	12	11	10	5	11	13	31	64	36	121	33	14	16	98
100130539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220980	1	1	3	1	1	0	8	0	1	3	1	11	0	0	0	1
643236	0	5	1	0	0	0	3	2	0	0	0	1	0	0	0	0
83937	123	157	142	188	253	293	369	280	151	373	400	198	1210	558	58	365
105378281	8	12	14	15	31	34	37	29	12	21	24	12	44	21	4	19
11067	38	46	76	96	54	67	128	73	122	332	242	110	5692	2064	236	891
220979	17	25	28	31	26	33	45	48	22	74	74	44	191	84	17	100
7570	7	10	3	11	4	7	18	15	799	2110	2400	1654	2841	847	684	2363
100133308	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
338579	3	0	0	3	0	0	2	1	0	1	1	2	0	0	0	3
100422988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378283	0	6	1	4	1	1	3	0	3	7	7	3	4	1	2	1
79290	1	4	2	3	1	2	3	3	0	7	4	13	0	3	0	17
240	7	11	4	20	15	17	12	12	21	35	77	55	55	22	9	43
102724323	0	1	0	1	0	1	1	0	0	2	1	1	1	1	0	2
220972	1010	1162	553	841	905	1106	1137	785	350	995	1129	594	882	285	336	618
105378286	11	16	6	9	8	14	14	8	6	22	17	9	11	4	5	9
93550	224	271	150	192	163	223	196	161	221	599	437	543	438	172	75	572
653234	143	160	72	121	128	135	137	87	17	43	59	41	28	9	7	30
253725	2656	3149	1778	2341	2439	2885	2881	2122	288	710	1215	661	469	138	228	409
643479	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
119016	313	382	170	258	314	340	319	209	22	61	92	53	43	19	12	58
114004351	504	549	264	401	493	540	529	348	50	131	169	126	97	33	25	118
728407	230	208	130	162	236	266	256	183	32	81	94	81	79	23	16	73
100287932	3724	4471	2661	3304	3298	4040	2967	2324	750	1765	2542	627	1584	526	517	592
109616974	0	0	0	0	0	0	0	0	0	3	4	0	1	1	1	1
8031	6097	6933	3335	5390	5600	6642	6089	4505	809	2094	2360	1411	2102	665	628	1412
105378287	10	9	2	5	10	10	3	8	0	1	0	2	2	0	0	2
4477	42	67	18	37	33	58	39	16	2	0	0	0	2	0	0	1
653268	177	226	87	146	144	174	158	111	19	60	74	51	38	13	10	48
100996567	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
105378577	9	2	4	6	10	7	7	4	4	5	3	6	3	2	0	3
195977	310	338	128	220	240	242	252	160	0	0	0	0	0	0	0	0
107984026	409	470	212	337	331	362	392	285	22	65	88	61	39	18	11	57
100132929	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0
728113	0	3	2	1	1	1	2	2	1	2	4	0	1	1	1	0
643650	26	29	31	41	44	52	28	30	6	12	13	3	20	4	9	1
728643	12	15	7	5	8	12	6	5	8	20	15	5	23	8	2	6
107987152	8	6	7	5	8	8	13	8	6	23	30	3	24	8	7	2
5540	20	24	17	24	20	18	26	21	2	3	1	3	8	1	2	3
9721	659	847	430	604	740	745	952	653	14	37	76	138	27	11	17	86
83849	97	133	82	95	78	84	98	70	9	20	31	18	18	4	7	13
101927699	28	47	19	37	18	25	36	22	4	12	7	3	1	0	2	5
105378289	3	2	1	0	3	4	3	0	0	2	3	1	2	1	0	2
414241	412	365	193	313	452	515	303	274	90	265	269	152	238	71	55	140
102724350	9	6	6	12	2	5	3	3	0	2	2	1	0	0	1	2
101927584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724643	1	1	0	1	1	2	1	1	0	1	0	0	1	1	2	0
414212	18	29	12	20	14	16	18	17	0	4	4	2	2	0	0	6
399761	284	325	158	243	178	241	274	187	33	85	96	75	79	24	22	79
728798	79	94	36	58	48	52	85	38	2	1	4	2	2	1	0	3
26095	208	194	97	124	287	357	236	175	17	38	38	49	52	9	7	52
105378291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
2662	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2658	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5949	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
118738	16	21	4	19	14	7	6	6	24	39	18	27	21	3	4	26
107001062	0	0	0	1	0	0	0	0	11	32	11	9	35	7	2	5
105378292	0	0	0	0	0	1	0	0	1	0	0	2	4	1	1	2
653145	0	4	2	2	1	1	3	2	4	8	14	4	18	9	5	2
100133093	0	0	0	0	1	5	0	0	0	1	0	0	0	0	0	0
113939912	309	369	159	263	246	276	319	238	36	82	104	77	71	22	16	70
642517	223	294	121	189	192	204	252	175	16	40	53	33	27	9	7	30
107987147	201	203	110	172	150	213	212	140	20	58	77	46	32	8	7	47
642826	214	204	118	174	143	203	215	180	37	91	113	72	67	19	12	76
1517	1	2	1	4	0	1	2	2	0	0	1	0	0	0	0	0
112267862	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0
439965	1323	1231	751	970	1116	1376	1088	803	180	497	512	317	518	173	125	364
102724603	6	2	2	4	2	5	6	4	0	1	1	2	0	0	0	3
102724593	24	37	19	31	16	12	32	15	2	5	2	4	0	0	1	4
102724488	316	485	264	324	220	239	244	197	25	46	64	49	30	6	10	30
100996758	11	10	18	13	15	14	21	19	1	3	1	2	8	1	1	3
644054	0	0	0	1	2	5	0	0	0	1	0	0	0	0	0	0
414224	260	319	137	216	228	262	249	172	24	66	89	54	44	18	11	56
143162	358	432	166	321	271	276	359	214	1	2	3	3	2	1	0	3
5599	2194	2544	1299	1855	2653	3232	3323	2406	342	987	1071	917	1276	465	273	1084
58504	95	139	50	79	122	133	156	76	79	191	177	150	280	103	35	205
100689073	0	0	0	0	0	0	0	0	1	2	3	1	8	1	0	3
57705	2	2	9	7	0	4	2	2	1	2	3	10	2	1	0	12
105378299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378298	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
100422895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196740	0	0	1	0	1	0	0	1	81	231	371	297	223	82	51	208
100506733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170371	0	1	0	0	0	0	0	0	0	0	0	2	2	2	0	0
100506769	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1
118461	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	1
644168	2	1	0	0	0	0	0	0	0	17	54	41	51	11	28	79
2074	1770	1959	1115	1747	1493	1885	1708	1284	364	993	943	1328	977	294	169	1347
267004	240	240	157	210	208	285	207	162	36	99	148	185	88	24	29	166
1103	0	3	0	0	1	0	0	0	1	0	1	4	0	0	0	2
6572	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	3
282966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55753	386	664	340	454	359	405	660	352	36	153	290	133	67	26	28	108
8505	1819	2150	913	1469	2055	2419	2082	1493	280	717	779	692	630	197	143	679
100652748	400	448	272	318	341	406	393	285	101	279	452	287	187	67	57	226
113218477	609	706	359	507	563	656	604	412	105	264	420	270	187	63	69	220
109617009	1	0	0	0	0	0	0	0	1	6	3	6	3	4	2	12
414189	310	410	149	286	318	339	316	221	32	81	131	79	56	18	21	80
100421577	62	65	43	44	35	50	52	34	14	40	59	35	17	6	7	27
387680	3223	3927	2217	2881	2970	3605	3189	2284	484	1302	2019	1037	834	248	302	753
56624	565	568	281	470	393	443	497	315	242	664	737	583	504	177	128	514
259230	1382	1645	806	1452	1131	1312	1543	1128	280	846	832	1180	746	238	205	1078
104355295	48	37	44	55	27	42	111	72	30	58	29	72	54	23	5	80
105378302	93	99	72	77	72	96	92	70	1	1	0	0	0	0	0	0
653308	1115	1096	564	867	808	929	1021	611	497	1382	1659	1245	1061	363	272	1200
29974	9	8	17	32	5	6	25	17	43	117	85	55	84	28	20	47
5592	10	19	10	13	3	2	3	4	106	300	584	918	351	86	126	1099
102724719	1	0	0	0	0	0	0	0	1	0	0	4	1	0	0	3
693190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23283	2789	3711	1790	2470	2081	2399	1974	1358	316	976	987	990	587	229	82	796
100506939	0	2	0	2	0	0	0	0	13	54	94	86	29	6	11	81
22943	1	0	0	0	0	1	0	0	849	2277	5023	1934	1044	338	920	1409
101928687	1	0	1	0	0	0	0	0	31	98	87	85	64	20	19	66
105378305	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
4153	0	0	0	0	0	0	1	0	0	4	19	0	3	0	0	2
105378307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105378308	10	16	3	8	1	1	5	1	0	0	0	1	0	2	0	1
105378309	17	7	6	12	40	49	57	29	0	0	0	0	0	0	0	0
105378310	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
65217	8	6	5	2	2	2	1	3	3	5	10	16	11	4	13	25
105378311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302192	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100463289	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1
11130	5508	6022	2971	3819	4544	5446	3216	2385	2155	5604	5079	2674	5852	1981	1381	2376
100500834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378313	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
105378314	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	2
253430	498	509	274	374	498	538	455	373	293	840	695	804	2434	827	470	1886
55847	974	1419	612	753	710	886	546	450	360	1044	878	1055	879	282	320	1156
112268068	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
7321	1036	1173	513	875	994	1220	1142	796	326	841	492	511	962	325	114	476
7019	5334	5974	2417	3834	4291	5073	3805	2832	653	1656	2284	2181	1567	523	629	2410
105378316	0	2	0	0	0	1	0	0	0	1	2	8	2	0	4	2
80114	1	4	0	1	1	0	0	1	597	1821	3750	1501	2454	709	1577	1829
107984234	0	0	0	0	0	0	0	0	10	22	68	26	35	6	29	32
728640	43	49	23	39	52	45	38	26	16	48	43	42	49	10	24	50
100507008	17	12	7	21	26	48	32	12	0	0	0	0	0	0	0	0
102724768	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105682749	0	1	1	1	3	1	0	0	1	1	2	2	0	0	0	6
84457	5	10	9	12	13	14	26	16	5	14	7	25	24	8	8	37
220965	21	29	22	29	61	38	68	37	29	55	13	76	79	29	1	118
102724778	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107984235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378319	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
220963	492	470	244	347	223	247	436	226	219	553	390	668	395	156	25	529
100507027	1	0	0	0	0	3	0	1	0	1	1	1	0	0	0	1
8030	5338	6056	3035	4672	6514	7468	5658	4310	1682	5246	5923	3861	4771	1639	1335	4411
283025	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
288	13587	15295	7645	11757	8616	9564	13616	9053	627	1836	1969	1627	1209	375	374	1407
107987153	13	15	12	7	8	6	15	16	0	3	1	7	5	0	0	14
107984292	20	6	2	4	6	9	9	7	9	31	31	46	17	5	5	45
105378320	204	238	144	227	79	95	225	103	0	1	1	6	0	1	0	3
983	7094	6955	2990	5168	8529	9831	6502	4952	2509	6418	5845	4224	6490	2312	1225	4477
9886	3	4	0	5	18	25	27	18	203	456	490	453	244	114	46	325
107984236	0	0	0	0	0	0	0	0	2	4	7	2	4	2	0	8
100507058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219623	0	0	1	0	0	0	0	1	0	2	1	11	4	0	3	6
101928781	0	0	0	0	5	2	0	0	0	0	0	0	1	0	0	0
219621	1	1	0	0	0	0	1	0	2	10	15	9	14	4	4	23
107984237	8	2	1	5	9	3	3	0	0	0	1	1	1	0	1	2
84159	2684	3044	2111	2897	3912	4874	4458	3182	735	2107	1929	1203	1983	642	281	1252
219790	711	749	327	495	1181	1385	805	634	702	1837	798	2073	2117	605	240	2182
105378326	4	8	0	0	5	3	0	2	13	32	21	21	26	4	3	18
105378325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283045	0	2	3	0	1	1	1	0	8	20	4	6	13	3	2	4
22891	147	196	84	151	81	89	78	74	210	516	121	289	305	104	17	184
105378327	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
84890	1741	2074	913	1311	1497	1866	1548	1086	850	2351	2816	2791	1888	622	455	2414
1959	4	5	26	32	3	3	33	14	8	25	21	50	33	18	11	54
107984012	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	3
105378328	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
29982	704	784	413	727	772	816	797	657	316	875	3824	600	961	314	782	542
221037	3824	3739	2091	3112	2993	3556	4840	3190	2423	7106	10791	9260	9196	3039	3653	13148
100302150	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	4
105378330	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	4
84989	5	5	5	2	7	7	14	4	15	28	31	19	24	7	8	11
221035	6895	7028	3980	5968	5308	6067	6377	4606	1090	3275	3212	3740	3094	919	677	4145
105378329	1	2	2	2	1	3	1	1	7	17	14	12	7	1	7	4
101929846	11	14	11	13	3	4	8	3	4	11	10	11	13	6	1	16
107984238	1	2	0	0	0	0	1	1	0	1	1	2	1	1	0	5
101928859	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105378333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105378335	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	0	2	0	0	1	1	0	0	7	16	7	15	27	12	12	20
101928887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928913	0	0	0	0	1	1	2	1	40	102	68	73	69	15	4	50
105378338	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0
105378339	1	0	0	0	0	0	0	0	3	17	4	10	10	8	3	23
29119	0	0	0	1	1	2	2	2	69	214	240	279	474	145	146	435
105378340	0	0	0	0	0	0	0	0	167	529	962	469	635	205	221	610
101928961	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
347731	0	1	0	0	0	0	0	0	1	1	0	4	0	0	0	2
102466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189279	0	0	0	0	0	0	0	0	9	41	52	24	23	11	3	24
56521	537	788	247	435	567	644	472	284	39	75	267	352	32	10	33	321
23411	1324	1425	712	1201	1381	1742	1823	1286	153	483	658	318	322	102	194	308
26091	2281	2246	1215	2046	2067	2462	2347	1667	1047	2739	5446	3958	3229	1053	1345	4282
100009667	0	1	0	1	0	0	0	1	2	8	10	7	6	3	2	9
84665	0	0	4	1	0	1	8	10	73	195	253	216	161	51	54	169
107984240	0	1	0	0	0	0	0	0	3	3	3	2	2	0	0	2
220202	2	3	3	2	1	1	4	9	1	12	10	24	8	1	0	21
107984241	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0
64081	962	1104	772	931	645	737	1193	733	23	34	91	48	26	13	15	51
3189	12687	14526	7768	10071	11104	12163	12916	8297	667	2027	1957	1521	2019	638	401	1547
55680	1161	1176	672	1089	726	948	1499	882	205	679	999	449	590	221	159	391
1763	745	697	373	572	646	720	816	606	419	1102	1072	767	1148	363	321	759
8034	1972	2349	1738	2316	1118	1315	2332	1498	206	546	890	743	509	156	130	761
80312	221	247	166	323	608	669	1473	827	507	1407	973	615	2345	853	284	887
55749	13426	14566	7884	13167	13630	15561	15048	12011	239	772	833	694	705	220	205	567
692211	1	3	2	3	1	3	4	1	0	0	1	1	3	0	0	1
219736	107	158	107	217	27	51	498	283	66	198	82	333	101	46	5	225
79009	3792	3770	1949	2716	3032	3513	3493	2276	458	1153	1680	936	1370	465	301	1003
9188	23505	24891	13098	18228	19027	22419	15906	12089	1046	2976	4760	2118	2200	577	957	1949
26128	4420	4622	2750	4319	3873	4664	4450	3113	823	2339	2493	1517	2555	800	471	1545
105378342	1	0	1	0	0	0	1	0	0	2	3	1	1	0	0	0
5552	15	9	3	5	4	5	6	1	1410	3965	10044	5148	4021	1280	2394	5632
9559	2935	3518	1750	2713	2669	3235	3214	2126	570	1567	2151	599	1461	510	474	582
6832	1984	2166	953	1518	1791	2300	1730	1262	715	2056	2575	1560	1725	546	539	1569
101928994	4	0	0	0	0	0	0	0	1	6	25	21	3	2	0	26
80201	2	0	37	38	3	7	63	58	0	6	55	154	11	5	7	142
3098	6756	8350	6428	7395	15362	18222	12139	9307	113	287	494	173	607	191	278	261
6865	4	5	7	3	8	10	17	11	2	5	7	7	7	1	6	12
23555	1151	1519	577	919	1459	1639	1241	853	760	2012	1566	1426	1163	460	191	1137
105378345	4	12	2	0	3	6	11	9	2	6	1	5	7	0	1	1
50674	0	1	2	6	8	3	25	15	0	0	0	0	0	0	0	0
101929021	0	1	0	6	3	9	29	8	0	2	0	7	0	0	0	0
219738	290	478	220	302	364	417	486	263	37	102	99	137	86	23	15	68
105378346	1	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0
1305	23	59	184	223	206	167	662	362	282	823	507	323	748	234	195	317
105378347	0	0	0	1	0	0	1	0	33	105	74	45	92	17	24	81
107984242	1	4	8	18	14	10	66	42	70	191	95	42	174	55	17	74
102723350	2	1	0	1	3	1	1	1	1	1	1	7	1	0	0	3
55506	1155	1927	575	849	1071	1204	1899	1051	686	1727	745	1094	1170	503	54	834
84883	95	130	45	87	122	136	101	95	166	383	422	240	299	105	66	182
219743	1537	2351	953	1193	1126	1294	972	661	341	779	1071	1172	462	183	160	990
56681	10982	12950	8058	9979	10564	11689	11259	7454	1820	5241	7923	4013	6648	1945	2919	4673
5464	5682	6757	2709	4623	4128	4897	4415	3231	2154	6128	7744	6840	5096	1649	1982	7663
64106	0	0	1	4	0	1	0	1	0	0	3	6	1	0	0	2
55222	1029	1424	554	829	915	938	1153	680	316	823	429	1131	521	235	89	923
1979	8079	10246	5157	7384	8745	9428	9825	6955	3515	9939	13252	19485	11620	4369	4108	24401
4838	9	10	4	13	1	8	9	4	8	10	15	19	14	4	6	18
27143	11	31	16	14	13	9	81	34	41	116	100	230	61	30	17	183
5551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
140766	5	8	4	2	4	4	10	6	90	179	86	55	95	35	6	43
219793	1	1	0	1	4	0	1	0	14	53	77	1	23	9	5	6
8879	1942	2833	1171	1852	1198	1386	2085	1301	1772	4777	4160	4143	4444	1598	710	4340
5092	11109	12476	8840	11131	5910	6609	8075	4687	1423	3710	4441	4678	2815	942	708	4191
105378349	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
105378350	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105378351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219699	114	177	147	203	281	302	360	253	21	56	59	91	82	36	16	104
728978	0	0	0	0	0	0	1	0	2	5	11	2	5	1	0	11
107987148	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
112268061	1	0	2	4	0	3	1	2	1	0	3	1	7	1	0	0
55315	467	890	455	667	517	675	790	537	82	292	437	320	174	62	57	278
105378353	10	20	12	7	5	6	19	8	1	6	9	5	2	2	1	6
64072	15	12	40	60	17	23	138	79	11	34	22	49	20	8	2	38
105378356	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0
102723377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414152	0	1	7	13	2	1	15	5	0	0	0	1	1	0	0	1
64115	0	5	34	42	0	4	40	21	103	270	149	98	214	82	19	91
102465689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5660	11447	17366	7777	12550	11996	13692	16205	10919	4397	11473	9190	9175	12010	4601	2480	9993
9469	303	350	204	285	359	450	413	267	80	191	110	173	144	50	13	190
9806	141	215	122	181	123	146	152	120	14	19	51	51	31	9	8	52
51008	2474	2746	1541	2174	2422	2844	2651	1811	196	578	1039	785	520	174	230	759
119504	2016	3040	1257	1839	1543	1720	2159	1321	286	793	1043	777	852	275	250	811
54541	5369	8142	2393	3524	7170	7285	9821	5736	156	416	2491	353	2119	830	855	1326
54788	2299	2608	1311	1883	1653	2196	2073	1383	204	576	702	400	611	208	205	464
10367	2226	3050	1577	2540	1781	1944	2820	1867	338	945	754	796	786	304	134	650
90550	1525	1867	902	1483	920	1008	1231	824	162	442	454	388	381	131	111	478
100616286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170392	0	0	1	0	0	0	0	2	1	0	5	5	3	0	1	1
84647	0	0	0	3	1	0	0	0	1	0	1	2	3	1	1	3
5033	4039	5058	1913	3498	12755	13923	16775	11445	2788	7195	12939	6583	23452	7865	6126	21488
25961	221	263	125	160	246	327	257	203	105	276	404	262	207	93	74	212
109617000	34	45	23	15	26	23	21	12	18	83	101	58	52	24	16	70
11319	2201	2577	1277	2036	2190	2707	2391	1737	1584	4597	5491	4060	3623	1281	982	3655
317662	2040	2398	1106	1701	1678	2052	2117	1313	1044	2897	3402	2250	2526	881	702	2243
105378358	2	8	2	2	4	2	5	2	4	7	5	11	8	2	3	3
23234	952	1101	514	709	865	1073	862	604	1050	2808	3150	2310	2505	831	813	2197
414245	268	364	154	253	192	234	201	151	81	232	321	290	140	61	50	220
51021	3380	3904	1914	2728	2772	3328	2679	1828	2003	5098	4838	4704	3736	1367	851	3929
118491	883	991	538	803	721	806	945	620	57	184	191	165	141	32	42	174
310	5554	7390	3511	4882	4366	4938	4630	3235	3582	10194	11801	8571	9184	3249	2275	8437
